[Mon Nov 27 12:34:16.562885 2023] [php:notice] [pid 6501] [client 192.168.51.5:38177] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.335341 2023] [php:notice] [pid 7427] [client 192.168.51.5:5569] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.361654 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.389448 2023] [php:notice] [pid 7456] [client 192.168.51.5:5576] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.390104 2023] [php:notice] [pid 7393] [client 192.168.51.5:5574] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.413834 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.430107 2023] [php:notice] [pid 7368] [client 192.168.51.5:5575] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.436712 2023] [php:notice] [pid 7449] [client 192.168.51.5:5570] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.460783 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.492145 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.501556 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.523366 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.535811 2023] [php:notice] [pid 7427] [client 192.168.51.5:5569] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.566599 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.590037 2023] [php:notice] [pid 7456] [client 192.168.51.5:5576] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.590566 2023] [php:notice] [pid 7393] [client 192.168.51.5:5574] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.614541 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.630733 2023] [php:notice] [pid 7368] [client 192.168.51.5:5575] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.637228 2023] [php:notice] [pid 7449] [client 192.168.51.5:5570] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.661462 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.692616 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.702000 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.723832 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.736293 2023] [php:notice] [pid 7427] [client 192.168.51.5:5569] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.767034 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.790515 2023] [php:notice] [pid 7456] [client 192.168.51.5:5576] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.791022 2023] [php:notice] [pid 7393] [client 192.168.51.5:5574] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.815146 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.831329 2023] [php:notice] [pid 7368] [client 192.168.51.5:5575] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.837794 2023] [php:notice] [pid 7449] [client 192.168.51.5:5570] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.893136 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.902507 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.924461 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.967547 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:13.991047 2023] [php:notice] [pid 7456] [client 192.168.51.5:5576] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:13.991669 2023] [php:notice] [pid 7393] [client 192.168.51.5:5574] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.015672 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.032021 2023] [php:notice] [pid 7368] [client 192.168.51.5:5575] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.093565 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.103191 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.124935 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.168034 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.192834 2023] [php:notice] [pid 7456] [client 192.168.51.5:5576] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.193206 2023] [php:notice] [pid 7393] [client 192.168.51.5:5574] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.216338 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.232709 2023] [php:notice] [pid 7368] [client 192.168.51.5:5575] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.293963 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.303633 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.325405 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.368457 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.393385 2023] [php:notice] [pid 7456] [client 192.168.51.5:5576] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.396203 2023] [php:notice] [pid 7393] [client 192.168.51.5:5574] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.417103 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.439304 2023] [php:notice] [pid 7368] [client 192.168.51.5:5575] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.494403 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.504145 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.525908 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.568916 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.617584 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.696104 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.705227 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.726666 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.770753 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.818170 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.897063 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.905700 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:14.927185 2023] [php:notice] [pid 7448] [client 192.168.51.5:5579] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:14.971270 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.018731 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:15.097613 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.106200 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:15.171720 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.219313 2023] [php:notice] [pid 7445] [client 192.168.51.5:5584] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:15.245561 2023] [autoindex:error] [pid 7505] [client 192.168.51.5:5581] AH01276: Cannot serve directory /var/www/symfony.udemy/: No matching DirectoryIndex (index.html,index.cgi,index.pl,index.php,index.xhtml,index.htm) found, and server-generated directory index forbidden by Options directive, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:15.298503 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.306970 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:15.372188 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.499172 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.507956 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:15.573151 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.699913 2023] [php:notice] [pid 7511] [client 192.168.51.5:5587] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.708508 2023] [php:notice] [pid 7428] [client 192.168.51.5:5567] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:15.773663 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:15.974189 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:16.174702 2023] [php:notice] [pid 7572] [client 192.168.51.5:5591] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/public/build/styles.css
[Mon Nov 27 15:39:19.049095 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:19.442899 2023] [php:notice] [pid 7577] [client 192.168.51.5:5604] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:19.446266 2023] [php:notice] [pid 7578] [client 192.168.51.5:5605] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:19.448785 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:19.658289 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:19.827143 2023] [php:notice] [pid 7427] [client 192.168.51.5:5610] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:19.833390 2023] [php:notice] [pid 7449] [client 192.168.51.5:5611] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:19.859263 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:19.900445 2023] [php:notice] [pid 7456] [client 192.168.51.5:5612] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 15:39:20.060359 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:20.260985 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:20.461605 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
[Mon Nov 27 15:39:20.662554 2023] [php:notice] [pid 7505] [client 192.168.51.5:5581] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/_profiler/b1e688?panel=config
